"","date","province","country","lat","long","type","cases"
"411",2020-07-28,"","Georgia",42.3154,43.3569,"recovered",5
"412",2020-07-27,"","Georgia",42.3154,43.3569,"confirmed",6
"413",2020-07-27,"","Georgia",42.3154,43.3569,"death",0
"414",2020-07-27,"","Georgia",42.3154,43.3569,"recovered",2
"415",2020-07-26,"","Georgia",42.3154,43.3569,"confirmed",14
"416",2020-07-26,"","Georgia",42.3154,43.3569,"death",0
"417",2020-07-26,"","Georgia",42.3154,43.3569,"recovered",3
"418",2020-07-25,"","Georgia",42.3154,43.3569,"confirmed",13
"419",2020-07-25,"","Georgia",42.3154,43.3569,"death",0
"420",2020-07-25,"","Georgia",42.3154,43.3569,"recovered",5
"421",2020-07-24,"","Georgia",42.3154,43.3569,"confirmed",19
"422",2020-07-24,"","Georgia",42.3154,43.3569,"death",0
"423",2020-07-24,"","Georgia",42.3154,43.3569,"recovered",1
"424",2020-07-23,"","Georgia",42.3154,43.3569,"confirmed",12
"425",2020-07-23,"","Georgia",42.3154,43.3569,"death",0
"426",2020-07-23,"","Georgia",42.3154,43.3569,"recovered",4
"427",2020-07-22,"","Georgia",42.3154,43.3569,"confirmed",24
"428",2020-07-22,"","Georgia",42.3154,43.3569,"death",0
"429",2020-07-22,"","Georgia",42.3154,43.3569,"recovered",4
"430",2020-07-21,"","Georgia",42.3154,43.3569,"confirmed",10
"431",2020-07-21,"","Georgia",42.3154,43.3569,"death",0
"432",2020-07-21,"","Georgia",42.3154,43.3569,"recovered",3
"433",2020-07-20,"","Georgia",42.3154,43.3569,"confirmed",11
"434",2020-07-20,"","Georgia",42.3154,43.3569,"death",1
"435",2020-07-20,"","Georgia",42.3154,43.3569,"recovered",1
"436",2020-07-19,"","Georgia",42.3154,43.3569,"confirmed",10
"437",2020-07-19,"","Georgia",42.3154,43.3569,"death",0
"438",2020-07-19,"","Georgia",42.3154,43.3569,"recovered",4
"439",2020-07-18,"","Georgia",42.3154,43.3569,"confirmed",8
"440",2020-07-18,"","Georgia",42.3154,43.3569,"death",0
"441",2020-07-18,"","Georgia",42.3154,43.3569,"recovered",10
"442",2020-07-17,"","Georgia",42.3154,43.3569,"confirmed",4
"443",2020-07-17,"","Georgia",42.3154,43.3569,"death",0
"444",2020-07-17,"","Georgia",42.3154,43.3569,"recovered",2
"445",2020-07-16,"","Georgia",42.3154,43.3569,"confirmed",2
"446",2020-07-16,"","Georgia",42.3154,43.3569,"death",0
"447",2020-07-16,"","Georgia",42.3154,43.3569,"recovered",10
"448",2020-07-15,"","Georgia",42.3154,43.3569,"confirmed",5
"449",2020-07-15,"","Georgia",42.3154,43.3569,"death",0
"450",2020-07-15,"","Georgia",42.3154,43.3569,"recovered",3
"451",2020-07-14,"","Georgia",42.3154,43.3569,"confirmed",4
"452",2020-07-14,"","Georgia",42.3154,43.3569,"death",0
"453",2020-07-14,"","Georgia",42.3154,43.3569,"recovered",13
"454",2020-07-13,"","Georgia",42.3154,43.3569,"confirmed",9
"455",2020-07-13,"","Georgia",42.3154,43.3569,"death",0
"456",2020-07-13,"","Georgia",42.3154,43.3569,"recovered",0
"457",2020-07-12,"","Georgia",42.3154,43.3569,"confirmed",5
"458",2020-07-12,"","Georgia",42.3154,43.3569,"death",0
"459",2020-07-12,"","Georgia",42.3154,43.3569,"recovered",6
"460",2020-07-11,"","Georgia",42.3154,43.3569,"confirmed",8
"461",2020-07-11,"","Georgia",42.3154,43.3569,"death",0
"462",2020-07-11,"","Georgia",42.3154,43.3569,"recovered",5
"463",2020-07-10,"","Georgia",42.3154,43.3569,"confirmed",5
"464",2020-07-10,"","Georgia",42.3154,43.3569,"death",0
"465",2020-07-10,"","Georgia",42.3154,43.3569,"recovered",2
"466",2020-07-09,"","Georgia",42.3154,43.3569,"confirmed",5
"467",2020-07-09,"","Georgia",42.3154,43.3569,"death",0
"468",2020-07-09,"","Georgia",42.3154,43.3569,"recovered",3
"469",2020-07-08,"","Georgia",42.3154,43.3569,"confirmed",5
"470",2020-07-08,"","Georgia",42.3154,43.3569,"death",0
"471",2020-07-08,"","Georgia",42.3154,43.3569,"recovered",3
"472",2020-07-07,"","Georgia",42.3154,43.3569,"confirmed",5
"473",2020-07-07,"","Georgia",42.3154,43.3569,"death",0
"474",2020-07-07,"","Georgia",42.3154,43.3569,"recovered",8
"475",2020-07-06,"","Georgia",42.3154,43.3569,"confirmed",2
"476",2020-07-06,"","Georgia",42.3154,43.3569,"death",0
"477",2020-07-06,"","Georgia",42.3154,43.3569,"recovered",2
"478",2020-07-05,"","Georgia",42.3154,43.3569,"confirmed",3
"479",2020-07-05,"","Georgia",42.3154,43.3569,"death",0
"480",2020-07-05,"","Georgia",42.3154,43.3569,"recovered",3
"481",2020-07-04,"","Georgia",42.3154,43.3569,"confirmed",5
"482",2020-07-04,"","Georgia",42.3154,43.3569,"death",0
"483",2020-07-04,"","Georgia",42.3154,43.3569,"recovered",4
"484",2020-07-03,"","Georgia",42.3154,43.3569,"confirmed",4
"485",2020-07-03,"","Georgia",42.3154,43.3569,"death",0
"486",2020-07-03,"","Georgia",42.3154,43.3569,"recovered",4
"487",2020-07-02,"","Georgia",42.3154,43.3569,"confirmed",8
"488",2020-07-02,"","Georgia",42.3154,43.3569,"death",0
"489",2020-07-02,"","Georgia",42.3154,43.3569,"recovered",23
"490",2020-07-01,"","Georgia",42.3154,43.3569,"confirmed",3
"491",2020-07-01,"","Georgia",42.3154,43.3569,"death",0
"492",2020-07-01,"","Georgia",42.3154,43.3569,"recovered",0
"493",2020-06-30,"","Georgia",42.3154,43.3569,"confirmed",2
"494",2020-06-30,"","Georgia",42.3154,43.3569,"death",0
"495",2020-06-30,"","Georgia",42.3154,43.3569,"recovered",3
"496",2020-06-29,"","Georgia",42.3154,43.3569,"confirmed",2
"497",2020-06-29,"","Georgia",42.3154,43.3569,"death",0
"498",2020-06-29,"","Georgia",42.3154,43.3569,"recovered",6
"499",2020-06-28,"","Georgia",42.3154,43.3569,"confirmed",3
"500",2020-06-28,"","Georgia",42.3154,43.3569,"death",1
"501",2020-06-28,"","Georgia",42.3154,43.3569,"recovered",4
"502",2020-06-27,"","Georgia",42.3154,43.3569,"confirmed",2
"503",2020-06-27,"","Georgia",42.3154,43.3569,"death",0
"504",2020-06-27,"","Georgia",42.3154,43.3569,"recovered",1
"505",2020-06-26,"","Georgia",42.3154,43.3569,"confirmed",2
"506",2020-06-26,"","Georgia",42.3154,43.3569,"death",0
"507",2020-06-26,"","Georgia",42.3154,43.3569,"recovered",4
"508",2020-06-25,"","Georgia",42.3154,43.3569,"confirmed",3
"509",2020-06-25,"","Georgia",42.3154,43.3569,"death",0
"510",2020-06-25,"","Georgia",42.3154,43.3569,"recovered",5
"511",2020-06-24,"","Georgia",42.3154,43.3569,"confirmed",3
"512",2020-06-24,"","Georgia",42.3154,43.3569,"death",0
"513",2020-06-24,"","Georgia",42.3154,43.3569,"recovered",3
"514",2020-06-23,"","Georgia",42.3154,43.3569,"confirmed",3
"515",2020-06-23,"","Georgia",42.3154,43.3569,"death",0
"516",2020-06-23,"","Georgia",42.3154,43.3569,"recovered",7
"517",2020-06-22,"","Georgia",42.3154,43.3569,"confirmed",2
"518",2020-06-22,"","Georgia",42.3154,43.3569,"death",0
"519",2020-06-22,"","Georgia",42.3154,43.3569,"recovered",6
"520",2020-06-21,"","Georgia",42.3154,43.3569,"confirmed",8
"521",2020-06-21,"","Georgia",42.3154,43.3569,"death",0
"522",2020-06-21,"","Georgia",42.3154,43.3569,"recovered",3
"523",2020-06-20,"","Georgia",42.3154,43.3569,"confirmed",2
"524",2020-06-20,"","Georgia",42.3154,43.3569,"death",0
"525",2020-06-20,"","Georgia",42.3154,43.3569,"recovered",11
"526",2020-06-19,"","Georgia",42.3154,43.3569,"confirmed",3
"527",2020-06-19,"","Georgia",42.3154,43.3569,"death",0
"528",2020-06-19,"","Georgia",42.3154,43.3569,"recovered",2
"529",2020-06-18,"","Georgia",42.3154,43.3569,"confirmed",5
"530",2020-06-18,"","Georgia",42.3154,43.3569,"death",0
"531",2020-06-18,"","Georgia",42.3154,43.3569,"recovered",8
"532",2020-06-17,"","Georgia",42.3154,43.3569,"confirmed",9
"533",2020-06-17,"","Georgia",42.3154,43.3569,"death",0
"534",2020-06-17,"","Georgia",42.3154,43.3569,"recovered",7
"535",2020-06-16,"","Georgia",42.3154,43.3569,"confirmed",0
"536",2020-06-16,"","Georgia",42.3154,43.3569,"death",0
"537",2020-06-16,"","Georgia",42.3154,43.3569,"recovered",20
"538",2020-06-15,"","Georgia",42.3154,43.3569,"confirmed",15
"539",2020-06-15,"","Georgia",42.3154,43.3569,"death",0
"540",2020-06-15,"","Georgia",42.3154,43.3569,"recovered",1
"541",2020-06-14,"","Georgia",42.3154,43.3569,"confirmed",13
"542",2020-06-14,"","Georgia",42.3154,43.3569,"death",0
"543",2020-06-14,"","Georgia",42.3154,43.3569,"recovered",1
"544",2020-06-13,"","Georgia",42.3154,43.3569,"confirmed",8
"545",2020-06-13,"","Georgia",42.3154,43.3569,"death",1
"546",2020-06-13,"","Georgia",42.3154,43.3569,"recovered",5
"547",2020-06-12,"","Georgia",42.3154,43.3569,"confirmed",12
"548",2020-06-12,"","Georgia",42.3154,43.3569,"death",0
"549",2020-06-12,"","Georgia",42.3154,43.3569,"recovered",3
"550",2020-06-11,"","Georgia",42.3154,43.3569,"confirmed",4
"551",2020-06-11,"","Georgia",42.3154,43.3569,"death",0
"552",2020-06-11,"","Georgia",42.3154,43.3569,"recovered",4
"553",2020-06-10,"","Georgia",42.3154,43.3569,"confirmed",9
"554",2020-06-10,"","Georgia",42.3154,43.3569,"death",0
"555",2020-06-10,"","Georgia",42.3154,43.3569,"recovered",4
"556",2020-06-09,"","Georgia",42.3154,43.3569,"confirmed",6
"557",2020-06-09,"","Georgia",42.3154,43.3569,"death",0
"558",2020-06-09,"","Georgia",42.3154,43.3569,"recovered",3
"559",2020-06-08,"","Georgia",42.3154,43.3569,"confirmed",3
"560",2020-06-08,"","Georgia",42.3154,43.3569,"death",0
"561",2020-06-08,"","Georgia",42.3154,43.3569,"recovered",9
"562",2020-06-07,"","Georgia",42.3154,43.3569,"confirmed",1
"563",2020-06-07,"","Georgia",42.3154,43.3569,"death",0
"564",2020-06-07,"","Georgia",42.3154,43.3569,"recovered",11
"565",2020-06-06,"","Georgia",42.3154,43.3569,"confirmed",3
"566",2020-06-06,"","Georgia",42.3154,43.3569,"death",0
"567",2020-06-06,"","Georgia",42.3154,43.3569,"recovered",13
"568",2020-06-05,"","Georgia",42.3154,43.3569,"confirmed",4
"569",2020-06-05,"","Georgia",42.3154,43.3569,"death",0
"570",2020-06-05,"","Georgia",42.3154,43.3569,"recovered",6
"571",2020-06-04,"","Georgia",42.3154,43.3569,"confirmed",1
"572",2020-06-04,"","Georgia",42.3154,43.3569,"death",0
"573",2020-06-04,"","Georgia",42.3154,43.3569,"recovered",4
"574",2020-06-03,"","Georgia",42.3154,43.3569,"confirmed",4
"575",2020-06-03,"","Georgia",42.3154,43.3569,"death",0
"576",2020-06-03,"","Georgia",42.3154,43.3569,"recovered",6
"577",2020-06-02,"","Georgia",42.3154,43.3569,"confirmed",2
"578",2020-06-02,"","Georgia",42.3154,43.3569,"death",1
"579",2020-06-02,"","Georgia",42.3154,43.3569,"recovered",10
"580",2020-06-01,"","Georgia",42.3154,43.3569,"confirmed",11
"581",2020-06-01,"","Georgia",42.3154,43.3569,"death",0
"582",2020-06-01,"","Georgia",42.3154,43.3569,"recovered",19
"583",2020-05-31,"","Georgia",42.3154,43.3569,"confirmed",26
"584",2020-05-31,"","Georgia",42.3154,43.3569,"death",0
"585",2020-05-31,"","Georgia",42.3154,43.3569,"recovered",5
"586",2020-05-30,"","Georgia",42.3154,43.3569,"confirmed",11
"587",2020-05-30,"","Georgia",42.3154,43.3569,"death",0
"588",2020-05-30,"","Georgia",42.3154,43.3569,"recovered",24
"589",2020-05-29,"","Georgia",42.3154,43.3569,"confirmed",8
"590",2020-05-29,"","Georgia",42.3154,43.3569,"death",0
"591",2020-05-29,"","Georgia",42.3154,43.3569,"recovered",3
"592",2020-05-28,"","Georgia",42.3154,43.3569,"confirmed",3
"593",2020-05-28,"","Georgia",42.3154,43.3569,"death",0
"594",2020-05-28,"","Georgia",42.3154,43.3569,"recovered",16
"595",2020-05-27,"","Georgia",42.3154,43.3569,"confirmed",3
"596",2020-05-27,"","Georgia",42.3154,43.3569,"death",0
"597",2020-05-27,"","Georgia",42.3154,43.3569,"recovered",20
"598",2020-05-26,"","Georgia",42.3154,43.3569,"confirmed",1
"599",2020-05-26,"","Georgia",42.3154,43.3569,"death",0
"600",2020-05-26,"","Georgia",42.3154,43.3569,"recovered",11
"601",2020-05-25,"","Georgia",42.3154,43.3569,"confirmed",1
"602",2020-05-25,"","Georgia",42.3154,43.3569,"death",0
"603",2020-05-25,"","Georgia",42.3154,43.3569,"recovered",4
"604",2020-05-24,"","Georgia",42.3154,43.3569,"confirmed",2
"605",2020-05-24,"","Georgia",42.3154,43.3569,"death",0
"606",2020-05-24,"","Georgia",42.3154,43.3569,"recovered",13
"607",2020-05-23,"","Georgia",42.3154,43.3569,"confirmed",5
"608",2020-05-23,"","Georgia",42.3154,43.3569,"death",0
"609",2020-05-23,"","Georgia",42.3154,43.3569,"recovered",14
"610",2020-05-22,"","Georgia",42.3154,43.3569,"confirmed",2
"611",2020-05-22,"","Georgia",42.3154,43.3569,"death",0
"612",2020-05-22,"","Georgia",42.3154,43.3569,"recovered",10
"613",2020-05-21,"","Georgia",42.3154,43.3569,"confirmed",8
"614",2020-05-21,"","Georgia",42.3154,43.3569,"death",0
"615",2020-05-21,"","Georgia",42.3154,43.3569,"recovered",10
"616",2020-05-20,"","Georgia",42.3154,43.3569,"confirmed",6
"617",2020-05-20,"","Georgia",42.3154,43.3569,"death",0
"618",2020-05-20,"","Georgia",42.3154,43.3569,"recovered",19
"619",2020-05-19,"","Georgia",42.3154,43.3569,"confirmed",6
"620",2020-05-19,"","Georgia",42.3154,43.3569,"death",0
"621",2020-05-19,"","Georgia",42.3154,43.3569,"recovered",24
"622",2020-05-18,"","Georgia",42.3154,43.3569,"confirmed",6
"623",2020-05-18,"","Georgia",42.3154,43.3569,"death",0
"624",2020-05-18,"","Georgia",42.3154,43.3569,"recovered",7
"625",2020-05-17,"","Georgia",42.3154,43.3569,"confirmed",12
"626",2020-05-17,"","Georgia",42.3154,43.3569,"death",0
"627",2020-05-17,"","Georgia",42.3154,43.3569,"recovered",6
"628",2020-05-16,"","Georgia",42.3154,43.3569,"confirmed",12
"629",2020-05-16,"","Georgia",42.3154,43.3569,"death",0
"630",2020-05-16,"","Georgia",42.3154,43.3569,"recovered",26
"631",2020-05-15,"","Georgia",42.3154,43.3569,"confirmed",4
"632",2020-05-15,"","Georgia",42.3154,43.3569,"death",0
"633",2020-05-15,"","Georgia",42.3154,43.3569,"recovered",10
"634",2020-05-14,"","Georgia",42.3154,43.3569,"confirmed",20
"635",2020-05-14,"","Georgia",42.3154,43.3569,"death",1
"636",2020-05-14,"","Georgia",42.3154,43.3569,"recovered",11
"637",2020-05-13,"","Georgia",42.3154,43.3569,"confirmed",5
"638",2020-05-13,"","Georgia",42.3154,43.3569,"death",0
"639",2020-05-13,"","Georgia",42.3154,43.3569,"recovered",23
"640",2020-05-12,"","Georgia",42.3154,43.3569,"confirmed",4
"641",2020-05-12,"","Georgia",42.3154,43.3569,"death",0
"642",2020-05-12,"","Georgia",42.3154,43.3569,"recovered",32
"643",2020-05-11,"","Georgia",42.3154,43.3569,"confirmed",3
"644",2020-05-11,"","Georgia",42.3154,43.3569,"death",1
"645",2020-05-11,"","Georgia",42.3154,43.3569,"recovered",8
"646",2020-05-10,"","Georgia",42.3154,43.3569,"confirmed",9
"647",2020-05-10,"","Georgia",42.3154,43.3569,"death",0
"648",2020-05-10,"","Georgia",42.3154,43.3569,"recovered",12
"649",2020-05-09,"","Georgia",42.3154,43.3569,"confirmed",3
"650",2020-05-09,"","Georgia",42.3154,43.3569,"death",0
"651",2020-05-09,"","Georgia",42.3154,43.3569,"recovered",9
"652",2020-05-08,"","Georgia",42.3154,43.3569,"confirmed",8
"653",2020-05-08,"","Georgia",42.3154,43.3569,"death",1
"654",2020-05-08,"","Georgia",42.3154,43.3569,"recovered",13
"655",2020-05-07,"","Georgia",42.3154,43.3569,"confirmed",5
"656",2020-05-07,"","Georgia",42.3154,43.3569,"death",0
"657",2020-05-07,"","Georgia",42.3154,43.3569,"recovered",6
"658",2020-05-06,"","Georgia",42.3154,43.3569,"confirmed",6
"659",2020-05-06,"","Georgia",42.3154,43.3569,"death",0
"660",2020-05-06,"","Georgia",42.3154,43.3569,"recovered",29
"661",2020-05-05,"","Georgia",42.3154,43.3569,"confirmed",11
"662",2020-05-05,"","Georgia",42.3154,43.3569,"death",0
"663",2020-05-05,"","Georgia",42.3154,43.3569,"recovered",17
"664",2020-05-04,"","Georgia",42.3154,43.3569,"confirmed",4
"665",2020-05-04,"","Georgia",42.3154,43.3569,"death",0
"666",2020-05-04,"","Georgia",42.3154,43.3569,"recovered",0
"667",2020-05-03,"","Georgia",42.3154,43.3569,"confirmed",7
"668",2020-05-03,"","Georgia",42.3154,43.3569,"death",1
"669",2020-05-03,"","Georgia",42.3154,43.3569,"recovered",16
"670",2020-05-02,"","Georgia",42.3154,43.3569,"confirmed",16
"671",2020-05-02,"","Georgia",42.3154,43.3569,"death",1
"672",2020-05-02,"","Georgia",42.3154,43.3569,"recovered",0
"673",2020-05-01,"","Georgia",42.3154,43.3569,"confirmed",27
"674",2020-05-01,"","Georgia",42.3154,43.3569,"death",1
"675",2020-05-01,"","Georgia",42.3154,43.3569,"recovered",23
"676",2020-04-30,"","Georgia",42.3154,43.3569,"confirmed",22
"677",2020-04-30,"","Georgia",42.3154,43.3569,"death",0
"678",2020-04-30,"","Georgia",42.3154,43.3569,"recovered",6
"679",2020-04-29,"","Georgia",42.3154,43.3569,"confirmed",6
"680",2020-04-29,"","Georgia",42.3154,43.3569,"death",0
"681",2020-04-29,"","Georgia",42.3154,43.3569,"recovered",10
"682",2020-04-28,"","Georgia",42.3154,43.3569,"confirmed",14
"683",2020-04-28,"","Georgia",42.3154,43.3569,"death",0
"684",2020-04-28,"","Georgia",42.3154,43.3569,"recovered",12
"685",2020-04-27,"","Georgia",42.3154,43.3569,"confirmed",11
"686",2020-04-27,"","Georgia",42.3154,43.3569,"death",0
"687",2020-04-27,"","Georgia",42.3154,43.3569,"recovered",7
"688",2020-04-26,"","Georgia",42.3154,43.3569,"confirmed",30
"689",2020-04-26,"","Georgia",42.3154,43.3569,"death",1
"690",2020-04-26,"","Georgia",42.3154,43.3569,"recovered",10
"691",2020-04-25,"","Georgia",42.3154,43.3569,"confirmed",12
"692",2020-04-25,"","Georgia",42.3154,43.3569,"death",0
"693",2020-04-25,"","Georgia",42.3154,43.3569,"recovered",7
"694",2020-04-24,"","Georgia",42.3154,43.3569,"confirmed",19
"695",2020-04-24,"","Georgia",42.3154,43.3569,"death",0
"696",2020-04-24,"","Georgia",42.3154,43.3569,"recovered",21
"697",2020-04-23,"","Georgia",42.3154,43.3569,"confirmed",9
"698",2020-04-23,"","Georgia",42.3154,43.3569,"death",0
"699",2020-04-23,"","Georgia",42.3154,43.3569,"recovered",4
"700",2020-04-22,"","Georgia",42.3154,43.3569,"confirmed",8
"701",2020-04-22,"","Georgia",42.3154,43.3569,"death",1
"702",2020-04-22,"","Georgia",42.3154,43.3569,"recovered",10
"703",2020-04-21,"","Georgia",42.3154,43.3569,"confirmed",6
"704",2020-04-21,"","Georgia",42.3154,43.3569,"death",0
"705",2020-04-21,"","Georgia",42.3154,43.3569,"recovered",2
"706",2020-04-20,"","Georgia",42.3154,43.3569,"confirmed",8
"707",2020-04-20,"","Georgia",42.3154,43.3569,"death",0
"708",2020-04-20,"","Georgia",42.3154,43.3569,"recovered",2
"709",2020-04-19,"","Georgia",42.3154,43.3569,"confirmed",6
"710",2020-04-19,"","Georgia",42.3154,43.3569,"death",0
"711",2020-04-19,"","Georgia",42.3154,43.3569,"recovered",7
"712",2020-04-18,"","Georgia",42.3154,43.3569,"confirmed",18
"713",2020-04-18,"","Georgia",42.3154,43.3569,"death",1
"714",2020-04-18,"","Georgia",42.3154,43.3569,"recovered",7
"715",2020-04-17,"","Georgia",42.3154,43.3569,"confirmed",22
"716",2020-04-17,"","Georgia",42.3154,43.3569,"death",0
"717",2020-04-17,"","Georgia",42.3154,43.3569,"recovered",3
"718",2020-04-16,"","Georgia",42.3154,43.3569,"confirmed",42
"719",2020-04-16,"","Georgia",42.3154,43.3569,"death",0
"720",2020-04-16,"","Georgia",42.3154,43.3569,"recovered",5
"721",2020-04-15,"","Georgia",42.3154,43.3569,"confirmed",6
"722",2020-04-15,"","Georgia",42.3154,43.3569,"death",0
"723",2020-04-15,"","Georgia",42.3154,43.3569,"recovered",2
"724",2020-04-14,"","Georgia",42.3154,43.3569,"confirmed",28
"725",2020-04-14,"","Georgia",42.3154,43.3569,"death",0
"726",2020-04-14,"","Georgia",42.3154,43.3569,"recovered",1
"727",2020-04-13,"","Georgia",42.3154,43.3569,"confirmed",15
"728",2020-04-13,"","Georgia",42.3154,43.3569,"death",0
"729",2020-04-13,"","Georgia",42.3154,43.3569,"recovered",1
"730",2020-04-12,"","Georgia",42.3154,43.3569,"confirmed",15
"731",2020-04-12,"","Georgia",42.3154,43.3569,"death",0
"732",2020-04-12,"","Georgia",42.3154,43.3569,"recovered",7
"733",2020-04-11,"","Georgia",42.3154,43.3569,"confirmed",8
"734",2020-04-11,"","Georgia",42.3154,43.3569,"death",0
"735",2020-04-11,"","Georgia",42.3154,43.3569,"recovered",6
"736",2020-04-10,"","Georgia",42.3154,43.3569,"confirmed",16
"737",2020-04-10,"","Georgia",42.3154,43.3569,"death",0
"738",2020-04-10,"","Georgia",42.3154,43.3569,"recovered",3
"739",2020-04-09,"","Georgia",42.3154,43.3569,"confirmed",7
"740",2020-04-09,"","Georgia",42.3154,43.3569,"death",0
"741",2020-04-09,"","Georgia",42.3154,43.3569,"recovered",1
"742",2020-04-08,"","Georgia",42.3154,43.3569,"confirmed",15
"743",2020-04-08,"","Georgia",42.3154,43.3569,"death",0
"744",2020-04-08,"","Georgia",42.3154,43.3569,"recovered",4
"745",2020-04-07,"","Georgia",42.3154,43.3569,"confirmed",8
"746",2020-04-07,"","Georgia",42.3154,43.3569,"death",1
"747",2020-04-07,"","Georgia",42.3154,43.3569,"recovered",7
"748",2020-04-06,"","Georgia",42.3154,43.3569,"confirmed",14
"749",2020-04-06,"","Georgia",42.3154,43.3569,"death",0
"750",2020-04-06,"","Georgia",42.3154,43.3569,"recovered",3
"751",2020-04-05,"","Georgia",42.3154,43.3569,"confirmed",12
"752",2020-04-05,"","Georgia",42.3154,43.3569,"death",1
"753",2020-04-05,"","Georgia",42.3154,43.3569,"recovered",0
"754",2020-04-04,"","Georgia",42.3154,43.3569,"confirmed",7
"755",2020-04-04,"","Georgia",42.3154,43.3569,"death",1
"756",2020-04-04,"","Georgia",42.3154,43.3569,"recovered",8
"757",2020-04-03,"","Georgia",42.3154,43.3569,"confirmed",21
"758",2020-04-03,"","Georgia",42.3154,43.3569,"death",0
"759",2020-04-03,"","Georgia",42.3154,43.3569,"recovered",2
"760",2020-04-02,"","Georgia",42.3154,43.3569,"confirmed",17
"761",2020-04-02,"","Georgia",42.3154,43.3569,"death",0
"762",2020-04-02,"","Georgia",42.3154,43.3569,"recovered",3
"763",2020-04-01,"","Georgia",42.3154,43.3569,"confirmed",7
"764",2020-04-01,"","Georgia",42.3154,43.3569,"death",0
"765",2020-04-01,"","Georgia",42.3154,43.3569,"recovered",2
"766",2020-03-31,"","Georgia",42.3154,43.3569,"confirmed",7
"767",2020-03-31,"","Georgia",42.3154,43.3569,"death",0
"768",2020-03-31,"","Georgia",42.3154,43.3569,"recovered",1
"769",2020-03-30,"","Georgia",42.3154,43.3569,"confirmed",12
"770",2020-03-30,"","Georgia",42.3154,43.3569,"death",0
"771",2020-03-30,"","Georgia",42.3154,43.3569,"recovered",2
"772",2020-03-29,"","Georgia",42.3154,43.3569,"confirmed",1
"773",2020-03-29,"","Georgia",42.3154,43.3569,"death",0
"774",2020-03-29,"","Georgia",42.3154,43.3569,"recovered",4
"775",2020-03-28,"","Georgia",42.3154,43.3569,"confirmed",7
"776",2020-03-28,"","Georgia",42.3154,43.3569,"death",0
"777",2020-03-28,"","Georgia",42.3154,43.3569,"recovered",0
"778",2020-03-27,"","Georgia",42.3154,43.3569,"confirmed",4
"779",2020-03-27,"","Georgia",42.3154,43.3569,"death",0
"780",2020-03-27,"","Georgia",42.3154,43.3569,"recovered",3
"781",2020-03-26,"","Georgia",42.3154,43.3569,"confirmed",4
"782",2020-03-26,"","Georgia",42.3154,43.3569,"death",0
"783",2020-03-26,"","Georgia",42.3154,43.3569,"recovered",1
"784",2020-03-25,"","Georgia",42.3154,43.3569,"confirmed",5
"785",2020-03-25,"","Georgia",42.3154,43.3569,"death",0
"786",2020-03-25,"","Georgia",42.3154,43.3569,"recovered",1
"787",2020-03-24,"","Georgia",42.3154,43.3569,"confirmed",9
"788",2020-03-24,"","Georgia",42.3154,43.3569,"death",0
"789",2020-03-24,"","Georgia",42.3154,43.3569,"recovered",6
"790",2020-03-23,"","Georgia",42.3154,43.3569,"confirmed",7
"791",2020-03-23,"","Georgia",42.3154,43.3569,"death",0
"792",2020-03-23,"","Georgia",42.3154,43.3569,"recovered",0
"793",2020-03-22,"","Georgia",42.3154,43.3569,"confirmed",5
"794",2020-03-22,"","Georgia",42.3154,43.3569,"death",0
"795",2020-03-22,"","Georgia",42.3154,43.3569,"recovered",2
"796",2020-03-21,"","Georgia",42.3154,43.3569,"confirmed",6
"797",2020-03-21,"","Georgia",42.3154,43.3569,"death",0
"798",2020-03-21,"","Georgia",42.3154,43.3569,"recovered",0
"799",2020-03-20,"","Georgia",42.3154,43.3569,"confirmed",3
"800",2020-03-20,"","Georgia",42.3154,43.3569,"death",0
"801",2020-03-20,"","Georgia",42.3154,43.3569,"recovered",0
"802",2020-03-19,"","Georgia",42.3154,43.3569,"confirmed",2
"803",2020-03-19,"","Georgia",42.3154,43.3569,"death",0
"804",2020-03-19,"","Georgia",42.3154,43.3569,"recovered",0
"805",2020-03-18,"","Georgia",42.3154,43.3569,"confirmed",4
"806",2020-03-18,"","Georgia",42.3154,43.3569,"death",0
"807",2020-03-18,"","Georgia",42.3154,43.3569,"recovered",0
"808",2020-03-17,"","Georgia",42.3154,43.3569,"confirmed",1
"809",2020-03-17,"","Georgia",42.3154,43.3569,"death",0
"810",2020-03-17,"","Georgia",42.3154,43.3569,"recovered",0
"811",2020-03-16,"","Georgia",42.3154,43.3569,"confirmed",0
"812",2020-03-16,"","Georgia",42.3154,43.3569,"death",0
"813",2020-03-16,"","Georgia",42.3154,43.3569,"recovered",1
"814",2020-03-15,"","Georgia",42.3154,43.3569,"confirmed",3
"815",2020-03-15,"","Georgia",42.3154,43.3569,"death",0
"816",2020-03-15,"","Georgia",42.3154,43.3569,"recovered",0
"817",2020-03-14,"","Georgia",42.3154,43.3569,"confirmed",5
"818",2020-03-14,"","Georgia",42.3154,43.3569,"death",0
"819",2020-03-14,"","Georgia",42.3154,43.3569,"recovered",0
"820",2020-03-13,"","Georgia",42.3154,43.3569,"confirmed",1
"821",2020-03-13,"","Georgia",42.3154,43.3569,"death",0
"822",2020-03-13,"","Georgia",42.3154,43.3569,"recovered",0
"823",2020-03-12,"","Georgia",42.3154,43.3569,"confirmed",0
"824",2020-03-12,"","Georgia",42.3154,43.3569,"death",0
"825",2020-03-12,"","Georgia",42.3154,43.3569,"recovered",0
